ID  Nome  Mestre  Regiao  Rank
04601 Golbat Melise Unova E
06488 Zubat Elisa Alola C
06595 Pikachu Rod.Lima Johto D
09519 Zubat Rod.Lima Galar C
00030 Charmander Vanessa Alola A
01214 Rattata Baldochi Kanto E
00235 Caterpie Vanessa Galar A
09836 Dragonite Elisa Hisui D
01409 Furret Rafael Kalos A
01461 Furret Baldochi Paldea B
00987 Gloom Philipe Hisui A
01453 Roserade Melise Kanto E
01499 Gloom Melise Unova D
09153 Mewtwo Elisa Paldea C
06177 Furret Baldochi Paldea C
01036 Pikachu Philipe Sinnoh E
08224 Zubat Baldochi Hisui E
06556 Caterpie Philipe Kalos D
08261 Crobat Philipe Kanto A
01564 Zubat Elisa Johto E
03776 Zubat Rod.Lima Kalos C
04132 Bulbasaur Elisa Galar A
04819 Metapod Baldochi Hoenn C
02133 Dragonite Rod.Lima Alola E
02140 Caterpie Rod.Lima Kanto E
08447 Metapod Rod.Lima Sinnoh E
05535 Caterpie Rafael Hisui A
06678 Silcoon Baldochi Paldea B
04575 Charizard Melise Sinnoh E
08995 Dragonite Minoru Galar C
08962 Metapod Rod.Lima Kalos B
08943 Pikachu Baldochi Unova E
09781 Charmander Baldochi Alola D
06538 Crobat Vanessa Johto C
02571 Pikachu Baldochi Unova E
00531 Gloom Rod.Lima Paldea A
02617 Silcoon Rod.Lima Galar C
02075 Vaporeon Rafael Sinnoh C
05740 Vaporeon Baldochi Kanto A
00894 Silcoon Rafael Hisui B
05274 Crobat Melise Galar B
06861 Crobat Rafael Hoenn E
00765 Pikachu Philipe Paldea C
04685 Charizard Philipe Paldea D
03475 Golbat Baldochi Galar C
08584 Furret Baldochi Hoenn A
06632 Squirtle Vanessa Kalos E
04920 Vaporeon Elisa Johto E
01104 Roserade Rod.Lima Unova D
04283 Charmander Rod.Lima Kalos B
05035 Pikachu Philipe Hisui C
07572 Vaporeon Elisa Kanto A
00464 Bulbasaur Baldochi Kanto B
02774 Crobat Elisa Kanto D
04933 Rattata Elisa Kalos E
04265 Mewtwo Philipe Alola D
01635 Rattata Rafael Kanto D
04064 Bulbasaur Vanessa Galar E
07566 Charizard Rod.Lima Sinnoh E
02204 Metapod Minoru Kanto D
08305 Zubat Rod.Lima Kalos E
03106 Bulbasaur Vanessa Johto C
03084 Dragonite Philipe Hoenn C
05887 Squirtle Minoru Galar B
05155 Golbat Elisa Alola E
02630 Rattata Minoru Kanto B
02072 Roserade Rod.Lima Hoenn D
02633 Gloom Minoru Hoenn A
05362 Golbat Melise Galar B
03523 Furret Elisa Johto D
01627 Charmander Philipe Kanto D
09607 Charmander Rod.Lima Kalos E
07129 Dragonite Vanessa Alola D
01182 Charmander Rafael Galar C
07933 Silcoon Baldochi Unova A
00919 Roserade Vanessa Kanto E
06278 Silcoon Elisa Johto E
02926 Bulbasaur Elisa Kalos E
03395 Pikachu Rafael Alola C
09765 Rattata Elisa Sinnoh E
05137 Zubat Philipe Sinnoh C
06550 Caterpie Baldochi Hisui C
06027 Silcoon Minoru Sinnoh C
09180 Rattata Baldochi Johto B
08945 Bulbasaur Rod.Lima Alola D
00671 Rattata Melise Johto B
03819 Rattata Minoru Kanto C
00541 Rattata Rod.Lima Alola D
05231 Pikachu Philipe Unova C
05334 Pikachu Vanessa Unova C
05375 Gloom Minoru Hisui D
02642 Charmander Elisa Paldea A
08814 Roserade Elisa Hoenn E
00778 Vaporeon Elisa Hisui E
00310 Silcoon Rod.Lima Hoenn C
00043 Gloom Elisa Unova B
07964 Dragonite Minoru Alola A
09364 Pikachu Rod.Lima Hisui E
04844 Furret Melise Sinnoh A
06440 Squirtle Philipe Galar D
09209 Bulbasaur Melise Galar A
06346 Silcoon Elisa Sinnoh D
02527 Bulbasaur Minoru Paldea D
06190 Metapod Rafael Alola E
07563 Golbat Rafael Paldea B
00370 Squirtle Rafael Hoenn B
06628 Dragonite Minoru Kanto E
03670 Gloom Elisa Sinnoh A
00649 Golbat Elisa Hisui A
04112 Furret Baldochi Kalos D
08856 Mewtwo Elisa Sinnoh B
00322 Caterpie Elisa Paldea A
01241 Silcoon Melise Hisui D
04335 Rattata Baldochi Paldea E
01655 Vaporeon Philipe Alola A
07386 Golbat Rod.Lima Alola D
02558 Furret Elisa Sinnoh D
04813 Gloom Vanessa Sinnoh B
04238 Mewtwo Rod.Lima Hisui B
02252 Charizard Elisa Alola B
05783 Caterpie Philipe Kanto E
05206 Mewtwo Baldochi Alola D
05489 Squirtle Rafael Johto D
03923 Bulbasaur Philipe Johto A
01022 Charmander Vanessa Kanto B
06324 Metapod Melise Paldea E
05669 Pikachu Minoru Kalos A
00103 Mewtwo Elisa Johto E
04176 Rattata Philipe Hisui B
00674 Pikachu Melise Sinnoh A
04415 Golbat Melise Galar D
04172 Vaporeon Rod.Lima Sinnoh C
09528 Zubat Philipe Paldea E
01788 Pikachu Melise Kanto B
09940 Metapod Vanessa Hisui E
07519 Squirtle Melise Alola E
00275 Silcoon Elisa Hoenn D
04899 Rattata Elisa Unova A
08727 Roserade Minoru Kanto C
01225 Caterpie Elisa Galar B
03635 Squirtle Melise Kalos A
05633 Pikachu Vanessa Sinnoh E
04891 Caterpie Minoru Hoenn A
05353 Bulbasaur Philipe Hoenn C
01172 Zubat Elisa Hoenn D
06534 Zubat Philipe Galar B
08182 Roserade Elisa Kanto A
09495 Crobat Minoru Hoenn A
01141 Furret Rafael Hoenn A
02369 Roserade Baldochi Sinnoh A
00434 Vaporeon Baldochi Galar B
04235 Pikachu Minoru Johto B
08220 Furret Minoru Kanto D
01292 Roserade Rafael Kalos B
09538 Squirtle Vanessa Kanto E
03035 Bulbasaur Rod.Lima Sinnoh E
00571 Vaporeon Minoru Alola D
04130 Caterpie Elisa Unova A
03580 Golbat Baldochi Sinnoh C
02253 Squirtle Baldochi Galar D
06494 Golbat Minoru Kanto C
01928 Vaporeon Rafael Hoenn B
04362 Gloom Philipe Hisui D
02141 Silcoon Baldochi Paldea C
05953 Silcoon Baldochi Kanto B
01052 Metapod Rafael Kalos B
00941 Crobat Baldochi Johto C
06384 Silcoon Rafael Kanto E
04040 Gloom Baldochi Johto B
05555 Charmander Baldochi Johto D
00802 Pikachu Rod.Lima Hoenn B
04502 Zubat Minoru Hoenn E
08772 Squirtle Baldochi Alola B
06078 Dragonite Rafael Hisui A
01942 Rattata Minoru Kalos D
03883 Mewtwo Baldochi Johto D
09234 Rattata Rod.Lima Hoenn D
04190 Mewtwo Minoru Unova C
07089 Bulbasaur Vanessa Galar D
02884 Golbat Rafael Paldea A
00331 Metapod Philipe Kalos C
06629 Furret Rafael Kalos B
04387 Gloom Minoru Galar C
01875 Charizard Elisa Alola C
05995 Gloom Melise Hoenn A
05159 Gloom Philipe Unova E
04585 Caterpie Minoru Johto D
01999 Zubat Baldochi Kanto B
07664 Zubat Baldochi Alola D
00770 Squirtle Elisa Johto D
05916 Silcoon Vanessa Kalos E
03335 Silcoon Vanessa Johto C
09023 Metapod Baldochi Alola E
09758 Vaporeon Vanessa Johto D
04325 Caterpie Elisa Hisui E
04638 Vaporeon Elisa Kalos A
00287 Bulbasaur Baldochi Paldea B
03055 Roserade Rafael Kalos D
08731 Dragonite Elisa Hoenn A
06138 Charizard Philipe Unova D
00703 Bulbasaur Elisa Unova D
05778 Bulbasaur Rafael Galar D
06532 Charmander Philipe Johto D
07881 Charizard Rafael Kanto A
03102 Vaporeon Baldochi Unova D
04650 Zubat Elisa Hoenn E
06064 Silcoon Baldochi Alola C
05496 Caterpie Elisa Kanto B
05907 Mewtwo Rafael Galar D
09925 Rattata Vanessa Unova D
08916 Caterpie Baldochi Unova B
05810 Silcoon Rafael Paldea A
00527 Silcoon Melise Unova B
03283 Furret Baldochi Galar B
03824 Furret Elisa Kanto E
09682 Pikachu Melise Johto C
01616 Charizard Rod.Lima Hoenn E
00981 Furret Rod.Lima Unova D
01456 Dragonite Rafael Sinnoh B
02437 Silcoon Philipe Galar B
02550 Furret Minoru Johto C
02178 Crobat Baldochi Sinnoh C
03986 Furret Minoru Sinnoh D
05164 Pikachu Melise Hoenn D
05699 Charizard Melise Johto E
09258 Roserade Elisa Galar A
05685 Zubat Philipe Hoenn E
08110 Bulbasaur Rod.Lima Unova B
02341 Gloom Elisa Johto D
09286 Bulbasaur Rafael Sinnoh D
00686 Charizard Rafael Kanto D
00128 Charmander Rafael Alola B
05086 Bulbasaur Philipe Paldea B
09113 Squirtle Minoru Kanto B
03080 Rattata Minoru Paldea C
08662 Dragonite Vanessa Unova E
07115 Charizard Rod.Lima Kalos E
09933 Metapod Elisa Hisui B
09673 Charizard Philipe Johto D
02682 Vaporeon Elisa Hoenn A
04523 Golbat Philipe Kanto A
07707 Bulbasaur Vanessa Paldea A
01666 Rattata Minoru Unova A
09516 Furret Elisa Kanto B
05479 Furret Rod.Lima Johto E
04051 Charizard Rafael Sinnoh C
05188 Charizard Rod.Lima Paldea D
02103 Golbat Minoru Alola B
06539 Silcoon Philipe Hoenn D
09055 Pikachu Baldochi Unova A
00022 Vaporeon Rafael Johto E
02998 Mewtwo Baldochi Alola C
02353 Charizard Philipe Kanto D
07383 Charmander Elisa Hisui D
02428 Gloom Elisa Alola E
01651 Caterpie Rod.Lima Paldea A
00554 Pikachu Rafael Kalos A
07150 Golbat Minoru Alola A
05505 Squirtle Philipe Unova C
02832 Charmander Rod.Lima Johto A
05872 Gloom Vanessa Alola E
06289 Charmander Vanessa Unova E
02867 Dragonite Baldochi Unova C
07884 Squirtle Rafael Kanto E
07080 Squirtle Rafael Hisui A
00913 Metapod Melise Paldea B
05718 Charmander Baldochi Johto B
08249 Vaporeon Baldochi Hoenn D
07137 Pikachu Elisa Hoenn A
00782 Vaporeon Vanessa Hisui A
01009 Bulbasaur Rafael Kalos A
00257 Golbat Minoru Unova D
04900 Rattata Rod.Lima Galar B
02056 Crobat Philipe Alola A
06863 Roserade Baldochi Alola D
06369 Silcoon Rod.Lima Galar B
07308 Metapod Philipe Kanto E
01506 Golbat Baldochi Galar E
05866 Golbat Philipe Unova D
04013 Squirtle Philipe Kanto C
06768 Vaporeon Rod.Lima Sinnoh E
00944 Furret Rod.Lima Unova B
02150 Rattata Elisa Johto E
08992 Crobat Rafael Hoenn E
03457 Charizard Rod.Lima Sinnoh D
02939 Metapod Rod.Lima Sinnoh E
00475 Charmander Melise Hisui B
09391 Caterpie Baldochi Kalos E
05849 Metapod Rod.Lima Hisui E
06756 Golbat Vanessa Alola C
03514 Metapod Rod.Lima Hisui C
05062 Golbat Baldochi Unova A
03698 Gloom Baldochi Hisui B
06365 Charmander Rod.Lima Kanto E
06901 Vaporeon Rafael Alola C
09752 Charmander Rafael Hoenn D
05456 Metapod Vanessa Galar B
02024 Silcoon Baldochi Galar D
03967 Pikachu Minoru Unova C
05857 Charmander Minoru Hoenn A
05004 Metapod Minoru Galar B
06822 Crobat Melise Kalos E
07744 Zubat Rafael Kalos A
07207 Bulbasaur Vanessa Sinnoh B
09687 Dragonite Vanessa Alola E
01099 Caterpie Rod.Lima Galar D
05569 Silcoon Melise Unova E
03720 Mewtwo Melise Kalos E
02993 Squirtle Elisa Hisui C
04741 Metapod Vanessa Paldea C
06576 Squirtle Baldochi Hisui D
05184 Caterpie Rod.Lima Paldea D
04159 Dragonite Rod.Lima Unova B
07096 Pikachu Baldochi Kalos B
04464 Furret Rafael Hoenn C
04884 Charizard Rod.Lima Kanto B
05834 Golbat Rafael Hisui D
07994 Silcoon Vanessa Kanto E
01324 Caterpie Baldochi Hisui C
00685 Gloom Baldochi Sinnoh A
03884 Vaporeon Baldochi Kanto C
07725 Crobat Melise Paldea B
08841 Furret Baldochi Unova A
01314 Charizard Melise Hisui E
05923 Silcoon Baldochi Sinnoh D
05461 Furret Rafael Kanto E
03333 Bulbasaur Rafael Johto B
05365 Furret Vanessa Unova D
02218 Metapod Minoru Hoenn D
02449 Charizard Philipe Hisui A
03127 Gloom Baldochi Johto D
00834 Dragonite Rafael Alola A
02785 Charmander Minoru Paldea D
08455 Caterpie Elisa Unova D
00980 Gloom Vanessa Johto C
02784 Golbat Minoru Paldea E
09285 Furret Philipe Kalos E
04510 Dragonite Baldochi Johto B
03426 Charizard Rod.Lima Alola E
07897 Charmander Baldochi Unova B
05728 Metapod Rod.Lima Galar D
08933 Silcoon Rafael Kanto C
02245 Caterpie Minoru Kalos C
02705 Charizard Philipe Hisui B
09376 Roserade Elisa Alola A
07910 Charmander Baldochi Sinnoh A
08974 Furret Vanessa Hisui E
04192 Silcoon Melise Kalos D
06417 Roserade Baldochi Johto B
05639 Golbat Rod.Lima Galar D
08140 Pikachu Baldochi Kalos D
02534 Golbat Melise Galar E
09740 Caterpie Elisa Kanto C
07365 Mewtwo Melise Kalos B
00339 Roserade Vanessa Galar A
04145 Zubat Melise Johto A
03041 Roserade Baldochi Galar C
06038 Caterpie Melise Galar E
04800 Crobat Vanessa Galar B
05825 Squirtle Vanessa Alola C
04222 Squirtle Rod.Lima Kanto D
04314 Squirtle Philipe Paldea C
07981 Charizard Vanessa Unova D
04563 Pikachu Minoru Johto E
08092 Roserade Elisa Hoenn D
09772 Vaporeon Rod.Lima Galar D
06059 Metapod Philipe Kanto A
09634 Pikachu Baldochi Sinnoh B
02210 Furret Vanessa Unova A
07584 Dragonite Rafael Kanto A
03136 Metapod Philipe Kanto E
05084 Mewtwo Melise Sinnoh B
08399 Dragonite Vanessa Kanto A
03752 Mewtwo Elisa Paldea A
05464 Charizard Rafael Hisui C
08423 Caterpie Philipe Sinnoh A
00521 Gloom Rod.Lima Paldea A
09945 Roserade Melise Kalos A
07730 Bulbasaur Elisa Hisui E
07702 Mewtwo Philipe Hoenn A
04150 Dragonite Philipe Johto B
05534 Gloom Melise Alola D
02536 Golbat Vanessa Kalos E
08513 Rattata Philipe Paldea E
04027 Charmander Melise Hisui C
08823 Furret Vanessa Galar D
05688 Charmander Baldochi Unova C
00813 Crobat Rod.Lima Alola E
04067 Dragonite Vanessa Hoenn A
09548 Mewtwo Philipe Galar A
04125 Mewtwo Philipe Hisui B
09080 Crobat Baldochi Johto B
07203 Metapod Rafael Alola C
05053 Dragonite Melise Hisui D
09808 Mewtwo Vanessa Kanto D
00411 Squirtle Melise Galar D
08211 Rattata Rafael Paldea C
01593 Crobat Rafael Alola B
07140 Zubat Philipe Unova A
08914 Silcoon Melise Unova D
00059 Gloom Rod.Lima Hoenn C
00107 Rattata Rod.Lima Galar B
01913 Charmander Elisa Paldea C
03981 Bulbasaur Rod.Lima Kanto A
08674 Vaporeon Rafael Kalos B
01879 Crobat Elisa Hisui C
01373 Charmander Melise Sinnoh B
04189 Gloom Philipe Kalos E
06331 Charmander Philipe Galar D
09643 Charizard Melise Alola E
01821 Rattata Philipe Kalos E
09703 Vaporeon Elisa Alola A
01540 Roserade Elisa Hoenn B
01870 Zubat Baldochi Johto B
09565 Vaporeon Philipe Kanto E
00604 Pikachu Melise Hoenn B
08059 Charmander Philipe Kanto E
01837 Charmander Rafael Galar D
05962 Pikachu Baldochi Kalos D
00994 Mewtwo Rod.Lima Alola B
03662 Mewtwo Melise Kanto E
05289 Squirtle Melise Johto B
00473 Furret Minoru Kalos A
05385 Caterpie Rafael Kalos D
02825 Pikachu Elisa Hoenn B
09929 Mewtwo Elisa Kalos E
09670 Roserade Rafael Kanto A
03042 Golbat Philipe Galar E
04121 Roserade Baldochi Hisui B
06445 Mewtwo Baldochi Galar B
09937 Vaporeon Melise Unova A
05618 Furret Rafael Kanto B
01737 Mewtwo Rafael Galar D
02670 Charmander Vanessa Johto E
08762 Vaporeon Baldochi Kalos C
06816 Caterpie Minoru Sinnoh C
01186 Charmander Melise Paldea D
00290 Charizard Baldochi Hoenn D
00283 Furret Minoru Galar B
01987 Gloom Baldochi Hisui E
07886 Roserade Vanessa Kanto E
07265 Charizard Philipe Paldea E
00759 Caterpie Melise Sinnoh B
03615 Crobat Elisa Hisui C
01646 Rattata Minoru Johto B
09997 Pikachu Baldochi Kanto D
09009 Caterpie Philipe Johto B
03910 Roserade Baldochi Paldea A
06616 Dragonite Rafael Unova E
00066 Pikachu Elisa Unova C
04669 Gloom Rafael Kanto A
02828 Dragonite Rafael Johto D
02590 Silcoon Vanessa Hisui A
08323 Charizard Rod.Lima Paldea B
01103 Crobat Rod.Lima Alola C
01948 Roserade Elisa Paldea D
05145 Pikachu Vanessa Unova A
01467 Caterpie Rafael Hoenn D
05660 Metapod Melise Johto E
03553 Roserade Rafael Unova E
09159 Roserade Minoru Paldea D
07268 Golbat Baldochi Galar E
00282 Golbat Vanessa Johto B
06175 Vaporeon Rod.Lima Galar D
03310 Rattata Rafael Alola C
07185 Vaporeon Philipe Kanto A
05329 Mewtwo Philipe Kalos D
06917 Vaporeon Rafael Johto A
04020 Golbat Baldochi Alola D
08721 Squirtle Vanessa Paldea E
01957 Vaporeon Vanessa Hisui B
06453 Metapod Elisa Alola D
09888 Charmander Philipe Hisui A
06878 Charizard Elisa Johto C
05955 Zubat Rafael Kalos E
04367 Silcoon Baldochi Kalos D
02836 Bulbasaur Elisa Kalos A
08586 Roserade Elisa Sinnoh A
07630 Squirtle Minoru Hoenn D
04234 Caterpie Minoru Johto A
05894 Silcoon Rod.Lima Hoenn C
07489 Pikachu Vanessa Alola D
02777 Pikachu Melise Hoenn C
09323 Squirtle Melise Hisui B
06227 Charmander Philipe Kalos E
00758 Dragonite Melise Johto C
07130 Mewtwo Baldochi Kanto E
04472 Charmander Minoru Sinnoh E
06292 Gloom Philipe Sinnoh D
07227 Dragonite Baldochi Unova A
09389 Squirtle Philipe Hoenn E
06298 Golbat Rafael Sinnoh B
09161 Squirtle Baldochi Alola C
05074 Golbat Minoru Kalos B
02672 Silcoon Philipe Kalos E
09175 Golbat Vanessa Johto A
02903 Gloom Philipe Galar C
02843 Vaporeon Philipe Hoenn D
01279 Golbat Rafael Kalos B
09125 Vaporeon Elisa Kalos A
05552 Zubat Vanessa Hisui D
04281 Caterpie Rafael Paldea C
05181 Dragonite Vanessa Kanto E
04825 Charmander Minoru Sinnoh A
02518 Roserade Rod.Lima Galar D
01074 Pikachu Minoru Hisui B
02632 Bulbasaur Rod.Lima Paldea A
06189 Zubat Philipe Kalos E
04140 Roserade Rafael Sinnoh D
05545 Gloom Rafael Paldea A
06460 Rattata Vanessa Kanto C
03300 Crobat Melise Kalos B
04642 Furret Rod.Lima Unova B
08685 Roserade Rod.Lima Hisui B
01914 Zubat Philipe Sinnoh A
04605 Squirtle Philipe Kalos B
04143 Golbat Baldochi Johto A
07256 Charmander Rafael Hoenn B
03848 Silcoon Rod.Lima Kanto E
08320 Rattata Philipe Kanto B
07392 Crobat Rafael Paldea C
05338 Furret Vanessa Hisui A
03777 Charmander Vanessa Kanto E
05929 Charizard Rod.Lima Unova E
09309 Roserade Minoru Hisui E
06231 Metapod Philipe Johto A
03723 Metapod Minoru Sinnoh D
08600 Silcoon Elisa Unova B
02886 Vaporeon Rafael Galar D
01990 Pikachu Minoru Paldea C
08741 Charmander Philipe Galar A
04792 Golbat Melise Johto A
00248 Furret Vanessa Alola B
04703 Charizard Minoru Johto B
03897 Rattata Philipe Kalos C
00208 Charmander Rod.Lima Hisui D
07037 Golbat Melise Unova E
00540 Dragonite Rod.Lima Hoenn C
03119 Mewtwo Philipe Paldea D
03050 Bulbasaur Elisa Johto E
05112 Crobat Vanessa Hoenn A
01287 Charizard Melise Paldea A
07417 Gloom Melise Hoenn C
04280 Mewtwo Baldochi Kalos E
06097 Mewtwo Melise Johto E
08673 Metapod Melise Hisui A
02555 Vaporeon Elisa Hisui E
06461 Dragonite Melise Sinnoh B
05554 Vaporeon Minoru Johto B
02665 Roserade Vanessa Kalos B
00578 Golbat Vanessa Galar A
08533 Dragonite Rafael Unova E
04158 Furret Philipe Kanto D
08846 Silcoon Philipe Hisui B
08278 Metapod Elisa Paldea E
00052 Bulbasaur Minoru Kanto E
05511 Charizard Philipe Kanto C
09872 Metapod Rafael Kanto D
01852 Golbat Rod.Lima Kanto A
03005 Silcoon Melise Sinnoh E
00676 Zubat Elisa Kalos C
06025 Bulbasaur Melise Unova C
08637 Metapod Baldochi Alola C
01068 Squirtle Philipe Hisui D
09756 Bulbasaur Melise Hoenn A
09205 Golbat Vanessa Unova D
05282 Golbat Baldochi Sinnoh A
06582 Silcoon Baldochi Hisui D
08208 Golbat Baldochi Hoenn B
03880 Charizard Baldochi Unova A
07529 Gloom Rod.Lima Kalos A
08486 Pikachu Philipe Hoenn E
01647 Mewtwo Rod.Lima Kanto C
01195 Vaporeon Baldochi Kanto B
05928 Mewtwo Baldochi Unova A
07683 Dragonite Rod.Lima Hoenn E
02706 Crobat Melise Kanto C
08371 Vaporeon Philipe Hisui D
01868 Dragonite Minoru Johto B
01717 Mewtwo Elisa Galar E
06425 Golbat Philipe Paldea B
06791 Golbat Rod.Lima Paldea A
04584 Metapod Baldochi Paldea B
08686 Silcoon Elisa Alola D
09470 Golbat Philipe Kanto C
02680 Bulbasaur Melise Kanto E
00401 Charizard Rod.Lima Sinnoh B
06527 Pikachu Melise Unova B
07171 Gloom Melise Sinnoh E
05716 Mewtwo Minoru Unova A
03822 Furret Rod.Lima Kalos B
04104 Charizard Rod.Lima Kalos D
01567 Gloom Elisa Kanto C
07898 Bulbasaur Baldochi Hisui B
06355 Silcoon Rafael Hoenn E
09085 Mewtwo Melise Hoenn A
02097 Gloom Rod.Lima Kalos E
07401 Charmander Vanessa Kalos B
04941 Zubat Baldochi Sinnoh A
06347 Crobat Elisa Johto A
09788 Charmander Rafael Kanto B
03938 Dragonite Baldochi Hoenn B
05961 Golbat Rafael Hoenn D
05650 Metapod Vanessa Kanto B
07701 Gloom Vanessa Galar B
06808 Squirtle Rod.Lima Johto E
06067 Bulbasaur Baldochi Hisui E
07133 Dragonite Rafael Sinnoh D
01439 Caterpie Elisa Hisui D
06206 Metapod Rod.Lima Hoenn E
07957 Gloom Vanessa Kalos E
07090 Dragonite Minoru Hoenn D
07412 Bulbasaur Elisa Paldea E
05492 Bulbasaur Rafael Hoenn A
00804 Caterpie Philipe Unova B
02019 Rattata Rod.Lima Johto D
03726 Squirtle Elisa Unova C
06514 Silcoon Melise Hoenn C
04570 Caterpie Melise Hisui A
08831 Vaporeon Vanessa Hisui B
00586 Mewtwo Rafael Kanto B
03791 Vaporeon Vanessa Sinnoh C
02170 Pikachu Rod.Lima Galar A
02935 Zubat Rafael Hisui D
01383 Mewtwo Vanessa Paldea B
08996 Bulbasaur Rafael Johto D
01286 Mewtwo Philipe Johto A
02834 Dragonite Vanessa Sinnoh E
03657 Charmander Vanessa Kalos B
08154 Mewtwo Vanessa Galar D
09348 Furret Rod.Lima Johto B
01552 Bulbasaur Melise Unova B
04579 Charizard Philipe Hoenn E
04169 Roserade Elisa Kalos A
08439 Squirtle Baldochi Hoenn A
06503 Mewtwo Minoru Unova E
02622 Metapod Baldochi Johto E
08592 Roserade Philipe Hoenn D
06284 Furret Vanessa Galar C
02492 Caterpie Elisa Kalos A
05696 Gloom Melise Paldea C
00620 Charizard Philipe Alola E
07163 Golbat Minoru Alola A
02956 Vaporeon Baldochi Sinnoh B
05668 Golbat Vanessa Sinnoh D
05752 Bulbasaur Minoru Kalos E
09486 Dragonite Philipe Hoenn B
01892 Charmander Vanessa Sinnoh C
07467 Zubat Vanessa Unova C
08611 Silcoon Melise Johto B
09971 Charmander Rod.Lima Hisui D
04036 Caterpie Vanessa Galar D
07414 Squirtle Vanessa Johto A
08659 Silcoon Rod.Lima Unova D
00142 Charizard Minoru Kanto B
07020 Caterpie Baldochi Paldea C
03390 Vaporeon Rafael Hoenn C
07539 Silcoon Rod.Lima Kalos C
05706 Metapod Philipe Sinnoh A
04855 Charmander Melise Sinnoh A
01293 Charizard Baldochi Johto B
00650 Roserade Baldochi Hisui A
08634 Zubat Baldochi Alola C
05202 Zubat Elisa Sinnoh C
01048 Charizard Melise Unova C
02482 Rattata Rod.Lima Kanto D
06131 Charizard Elisa Paldea E
00393 Caterpie Philipe Kanto B
05615 Vaporeon Elisa Unova D
07583 Vaporeon Elisa Hisui C
04591 Furret Melise Sinnoh B
05652 Golbat Rafael Kalos D
03770 Bulbasaur Rafael Sinnoh E
03699 Gloom Melise Kalos A
03244 Squirtle Philipe Hisui D
05270 Rattata Philipe Hoenn C
08858 Silcoon Minoru Alola C
08450 Charmander Rod.Lima Alola E
00425 Gloom Baldochi Paldea B
06179 Furret Philipe Paldea A
08566 Roserade Philipe Paldea A
04129 Caterpie Rafael Alola E
08890 Zubat Minoru Alola C
05686 Pikachu Rafael Paldea A
04069 Silcoon Philipe Kanto B
03424 Vaporeon Melise Kanto A
07978 Charmander Melise Sinnoh A
07479 Squirtle Minoru Galar C
01349 Roserade Minoru Hoenn D
09282 Rattata Baldochi Hoenn D
00431 Caterpie Baldochi Galar B
07258 Golbat Minoru Galar C
04544 Gloom Rod.Lima Kanto B
08099 Caterpie Melise Alola E
09559 Charizard Baldochi Kanto A
07912 Furret Baldochi Alola B
06268 Vaporeon Melise Paldea D
01150 Pikachu Baldochi Kalos E
02247 Golbat Elisa Alola D
06375 Metapod Elisa Sinnoh D
08043 Bulbasaur Melise Unova C
03349 Metapod Philipe Alola C
00082 Dragonite Rafael Unova A
04002 Vaporeon Baldochi Alola A
04969 Charizard Philipe Paldea B
03281 Bulbasaur Rafael Kalos A
06766 Rattata Elisa Paldea A
09700 Pikachu Elisa Hoenn D
04517 Caterpie Elisa Alola D
09305 Bulbasaur Rafael Hoenn A
09632 Metapod Minoru Alola C
07758 Metapod Melise Sinnoh D
07174 Squirtle Rod.Lima Unova A
05602 Charizard Rod.Lima Hoenn C
02379 Golbat Vanessa Kalos A
04108 Dragonite Rod.Lima Galar E
05869 Zubat Melise Hoenn E
04024 Crobat Rod.Lima Galar C
07892 Crobat Elisa Hoenn A
08979 Dragonite Rod.Lima Alola A
00637 Zubat Baldochi Paldea E
02768 Roserade Elisa Kalos E
09283 Caterpie Baldochi Kanto B
01488 Silcoon Baldochi Kalos D
06590 Vaporeon Baldochi Kalos C
01769 Squirtle Baldochi Sinnoh B
05528 Roserade Minoru Unova E
01018 Bulbasaur Baldochi Sinnoh C
00021 Zubat Minoru Sinnoh A
09837 Rattata Philipe Sinnoh C
01789 Dragonite Philipe Sinnoh D
01303 Charizard Rod.Lima Hoenn D
04228 Caterpie Rod.Lima Kanto B
00574 Vaporeon Melise Johto D
04645 Mewtwo Baldochi Hoenn E
09959 Zubat Elisa Alola D
01113 Golbat Elisa Paldea C
05001 Zubat Rod.Lima Sinnoh E
02206 Crobat Elisa Sinnoh A
00888 Crobat Minoru Kanto E
01239 Caterpie Elisa Paldea E
06589 Zubat Baldochi Johto E
02997 Furret Melise Unova D
08514 Furret Baldochi Kanto C
08510 Crobat Elisa Hoenn B
05776 Charmander Rafael Johto E
07144 Zubat Philipe Johto A
00384 Charmander Philipe Johto C
00347 Metapod Rafael Hoenn D
06800 Metapod Minoru Sinnoh C
06990 Rattata Philipe Sinnoh D
03223 Metapod Baldochi Kalos D
01662 Crobat Elisa Unova B
07919 Mewtwo Melise Galar C
06202 Rattata Rafael Johto C
01367 Gloom Baldochi Sinnoh D
01289 Pikachu Rafael Unova A
03904 Zubat Rod.Lima Johto D
01414 Furret Vanessa Hoenn E
04287 Squirtle Baldochi Galar B
03002 Bulbasaur Melise Galar B
09197 Dragonite Rod.Lima Johto E
00565 Silcoon Rafael Kanto A
02734 Furret Elisa Kalos C
08032 Dragonite Minoru Kalos E
09926 Charizard Philipe Kanto E
09338 Silcoon Rafael Sinnoh E
03292 Crobat Rafael Kalos C
07103 Roserade Vanessa Paldea B
02318 Gloom Minoru Kalos C
00833 Mewtwo Philipe Hisui C
03373 Bulbasaur Melise Unova C
00670 Rattata Minoru Kanto E
